Target	Source	Weight	Total	Type	max
DK12530633	AT9110176544	100.0	100.0	Directed	100.0
ESB59088054	NIKE	0.0	50.01	Directed	50.01
ESB59088054	NL32057998	100.0	100.0	Directed	100.0
ESB62891205	NL32132604	100.0	100.0	Directed	100.0
ESB63209084	NIKE	0.0	50.01	Directed	50.01
ESB63209084	NL32057998	100.0	100.0	Directed	100.0
ESB66559899	NL34186851	100.0	100.0	Directed	100.0
FI08355519	NIKE	0.0	50.01	Directed	50.01
FI08355519	AT9110176544	100.0	100.0	Directed	100.0
FR2-95758	NIKE	100.0	0.0	Directed	50.01
FR320367139	NIKE	0.0	50.01	Directed	50.01
FR320367139	NL32132604	100.0	100.0	Directed	100.0
FR527837967	NL32132604	100.0	100.0	Directed	100.0
FR811794940	NIKE	0.0	50.01	Directed	50.01
FR811794940	NL34186851	100.0	100.0	Directed	100.0
GB00198168	GB06403083	100.0	100.0	Directed	100.0
GB00198168	NIKE	0.0	50.01	Directed	50.01
GB01887016	NL32124648	100.0	100.0	Directed	100.0
GB04077874	NL32124648	100.0	100.0	Directed	100.0
GB04077874	NIKE	0.0	50.01	Directed	50.01
GB06403083	NL32128692	100.0	100.0	Directed	100.0
GB07133557	NL32125793	100.0	100.0	Directed	100.0
GB10584502	NL34186851	100.0	100.0	Directed	100.0
GB10586258	NL32057998	100.0	100.0	Directed	100.0
GB2-95842	NIKE	100.0	100.0	Directed	100.0
GB2-95843	NIKE	100.0	100.0	Directed	100.0
GB2-95844	NIKE	100.0	100.0	Directed	100.0
GB2-95845	NIKE	100.0	100.0	Directed	100.0
GB2-95846	NIKE	100.0	100.0	Directed	100.0
GB2-95847	NIKE	100.0	0.0	Directed	50.01
GB2-95848	NIKE	100.0	100.0	Directed	100.0
GB2-95849	NIKE	100.0	100.0	Directed	100.0
GB2-95855	NIKE	100.0	100.0	Directed	100.0
GB2-95859	NIKE	100.0	100.0	Directed	100.0
GB2-95862	NIKE	100.0	100.0	Directed	100.0
GB2-95864	NIKE	100.0	100.0	Directed	100.0
GR2-95761	NIKE	100.0	0.0	Directed	50.01
GR997953829	NIKE	20.164509495584856	50.01	Directed	50.01
GR997953829	NL32060874	79.83549050441515	0.0	Directed	99.0
HK0000177333	NIKE	100.0	50.01	Directed	50.01
HK0000201771	NIKE	100.0	50.01	Directed	50.01
HK0000201849	NIKE	100.0	50.01	Directed	50.01
HK0000201868	NIKE	100.0	50.01	Directed	50.01
HK0000201873	NIKE	100.0	50.01	Directed	50.01
HK0000201887	NIKE	100.0	50.01	Directed	50.01
HK0000201904	NIKE	100.0	50.01	Directed	50.01
HK2-95766	NIKE	100.0	100.0	Directed	100.0
HR89078216952	NIKE	100.0	0.0	Directed	50.01
HR89078216952	NL32057998	0.0	0.0	Directed	0.0
HU23313688	NIKE	100.0	0.0	Directed	50.01
HU23313688	NL32057998	0.0	0.0	Directed	0.0
ID2-95770	NIKE	100.0	0.0	Directed	50.01
IDLEI52731	NIKE	100.0	0.0	Directed	50.01
IL53-281-3011	NIKE	100.0	0.0	Directed	50.01
IL60-004-8476	IL53-281-3011	100.0	100.0	Directed	100.0
IL60-004-8476	NIKE	0.0	50.01	Directed	50.01
IN0000399209	NIKE	0.0	100.0	Directed	100.0
IN0000399209	NL32124652	100.0	100.0	Directed	100.0
IN0000399209	NL32124653	0.0	0.0	Directed	0.0
IN0000399214	NIKE	100.0	0.0	Directed	50.01
IT08424900150	NIKE	20.164509495584856	50.01	Directed	50.01
IT08424900150	NL32132604	79.83549050441515	0.0	Directed	99.0
IT08612120967	NIKE	0.0	50.01	Directed	50.01
IT08612120967	NL32057998	100.0	100.0	Directed	100.0
IT12788071004	NIKE	0.0	50.01	Directed	50.01
IT12788071004	NL32057998	100.0	100.0	Directed	100.0
IT13808291002	NIKE	0.0	50.01	Directed	50.01
IT13808291002	NL34186851	100.0	100.0	Directed	100.0
IT2-95774	NIKE	100.0	100.0	Directed	100.0
JO*110154112744	NIKE	100.0	0.0	Directed	50.01
JP1010703002010	NIKE	100.0	0.0	Directed	50.01
JP2-95778	NIKE	100.0	0.0	Directed	50.01
JP2-95779	NIKE	100.0	0.0	Directed	50.01
JP9010701007169	NIKE	100.0	0.0	Directed	50.01
KR*110154112735	NIKE	100.0	0.0	Directed	50.01
KR1101140096021	NIKE	100.0	0.0	Directed	50.01
MXNME810515FI9	NIKE	100.0	100.0	Directed	100.0
MXNME920220KL4	NIKE	100.0	0.0	Directed	50.01
MXNSM001001PK5	NIKE	100.0	0.0	Directed	50.01
MY198708-M	AT9110176544	100.0	100.0	Directed	100.0
MY198708-M	NIKE	0.0	50.01	Directed	50.01
NL*110154112769	NIKE	100.0	0.0	Directed	50.01
NL2-95788	NIKE	100.0	0.0	Directed	50.01
NL32054966	NL51315297	100.0	100.0	Directed	100.0
NL32057998	NL32054966	100.0	100.0	Directed	100.0
NL32060874	NL32057998	100.0	100.0	Directed	100.0
NL32124648	NIKE	33.557046979865774	100.0	Directed	100.0
NL32124648	NL32054966	66.44295302013423	0.0	Directed	99.0
NL32124649	NIKE	20.164509495584856	50.01	Directed	50.01
NL32124649	NL32124657	79.83549050441515	0.0	Directed	99.0
NL32124650	NL51315297	100.0	100.0	Directed	100.0
NL32124652	NIKE	20.164509495584856	50.01	Directed	50.01
NL32124652	NL32054966	79.83549050441515	0.0	Directed	99.0
NL32124653	NL32054966	100.0	100.0	Directed	100.0
NL32124654	NIKE	20.164509495584856	50.01	Directed	50.01
NL32124654	NL32054966	79.83549050441515	0.0	Directed	99.0
NL32124656	NIKE	20.164509495584856	50.01	Directed	50.01
NL32124656	NL32054966	79.83549050441515	0.0	Directed	99.0
NL32124657	NIKE	20.164509495584856	50.01	Directed	50.01
NL32124657	NL32054966	79.83549050441515	0.0	Directed	99.0
NL32125793	NIKE	0.0	100.0	Directed	100.0
NL32125793	NL32054966	100.0	100.0	Directed	100.0
NL32128692	NIKE	0.0	100.0	Directed	100.0
NL32128692	NL51315297	100.0	100.0	Directed	100.0
NL32132604	NL32054966	100.0	100.0	Directed	100.0
NL32132605	NIKE	0.0	50.01	Directed	50.01
NL32132605	NL32057998	100.0	100.0	Directed	100.0
NL32135477	NL32054966	100.0	100.0	Directed	100.0
NL32135478	NL66066700	100.0	100.0	Directed	100.0
NL32135478	NL32057998	0.0	50.01	Directed	50.01
NL32135791	NL51315467	100.0	100.0	Directed	100.0
NL32139662	NL51315467	100.0	100.0	Directed	100.0
NL32143512	NL32125793	100.0	100.0	Directed	100.0
NL32152659	NL51315297	100.0	100.0	Directed	100.0
NL32168356	NIKE	100.0	0.0	Directed	50.01
NL34186851	NL32054966	100.0	100.0	Directed	100.0
NL51315297	NIKE	100.0	0.0	Directed	50.01
NL51315467	NIKE	100.0	0.0	Directed	50.01
NL51429721	NIKE	100.0	0.0	Directed	50.01
NL51909723	NIKE	100.0	0.0	Directed	50.01
NL56033567	NL60679263	100.0	100.0	Directed	100.0
NL60166649	NIKE	100.0	0.0	Directed	50.01
NL60166878	NIKE	100.0	0.0	Directed	50.01
NL60578874	NIKE	100.0	0.0	Directed	50.01
NL60679263	NIKE	100.0	0.0	Directed	50.01
NL63439182	NL34186851	100.0	100.0	Directed	100.0
NL66066700	NL32057998	100.0	100.0	Directed	100.0
NL66363071	NIKE	100.0	0.0	Directed	50.01
NL67515789	NL66363071	100.0	100.0	Directed	100.0
NLLEI255549	NIKE	100.0	0.0	Directed	50.01
NO996691284	NL32057998	100.0	100.0	Directed	100.0
NZ9429039058393	NIKE	0.0	50.01	Directed	50.01
NZ9429039058393	NL32124654	100.0	100.0	Directed	100.0
PA2319LRPP	NIKE	100.0	0.0	Directed	50.01
PHA199902790	NIKE	100.0	0.0	Directed	50.01
PL014845927	NIKE	0.0	50.01	Directed	50.01
PL014845927	NL32124653	100.0	100.0	Directed	100.0
PL015532840	NIKE	0.0	50.01	Directed	50.01
PL015532840	NL32060874	100.0	100.0	Directed	100.0
RU2-95820	NIKE	100.0	0.0	Directed	50.01
RU2-95821	NIKE	100.0	0.0	Directed	50.01
RU59803846	NL32054966	100.0	100.0	Directed	100.0
RU89618454	NL32060874	100.0	0.0	Directed	99.0
SE5565370649	AT9110176544	100.0	100.0	Directed	100.0
SG199002308G	NIKE	100.0	0.0	Directed	50.01
SG200908738H	NIKE	100.0	0.0	Directed	50.01
SGLEI50787	NIKE	100.0	0.0	Directed	50.01
SI2-95827	NIKE	100.0	0.0	Directed	50.01
SI3868613	NIKE	100.0	100.0	Directed	100.0
SK46188738	NIKE	22.730784964319806	50.01	Directed	50.01
SK46188738	NL32057998	77.2692150356802	0.0	Directed	85.0
TH0105540077511	NIKE	20.00640076809217	50.01	Directed	50.01
TH0105540077511	USLEI31852	79.99359923190782	0.0	Directed	99.98
TH0105540077511	US2-95869	0.0	0.0	Directed	0.0
TR2-95838	NIKE	100.0	0.0	Directed	50.01
TR2072369F	NL32060874	100.0	100.0	Directed	100.0
TW23928993	NIKE	100.0	0.0	Directed	50.01
TW53762288	NIKE	100.0	0.0	Directed	50.01
US*110154112746	NIKE	100.0	0.0	Directed	50.01
US*110154112747	NIKE	100.0	0.0	Directed	50.01
US*110154112776	NIKE	100.0	0.0	Directed	50.01
US123715724L	US128229956L	100.0	0.0	Directed	50.01
US123965903L	US124143000L	100.0	0.0	Directed	50.01
US124061330L	US128229956L	100.0	0.0	Directed	50.01
US124143000L	NIKE	100.0	0.0	Directed	50.01
US124168717L	US128229956L	100.0	0.0	Directed	50.01
US124188330L	NIKE	100.0	0.0	Directed	50.01
US125603753L	NIKE	100.0	0.0	Directed	50.01
US125724575L	US124143000L	100.0	0.0	Directed	50.01
US126473397L	US128229956L	100.0	0.0	Directed	50.01
US126759813L	US124143000L	100.0	0.0	Directed	50.01
US127063711L	US124143000L	100.0	0.0	Directed	50.01
US127478468L	US124143000L	100.0	0.0	Directed	50.01
US127661291L	US128229956L	100.0	0.0	Directed	50.01
US127661293L	US128229956L	100.0	0.0	Directed	50.01
US128059037L	US124143000L	100.0	0.0	Directed	50.01
US128229956L	NIKE	100.0	0.0	Directed	50.01
US128299718L	NIKE	100.0	0.0	Directed	50.01
US128312504L	US128229956L	100.0	0.0	Directed	50.01
US128411392L	US128229956L	100.0	0.0	Directed	50.01
US129117088L	NIKE	100.0	0.0	Directed	50.01
US129156096L	NIKE	49.99500049995001	100.0	Directed	100.0
US129156096L	US129117088L	50.00499950005	0.0	Directed	50.01
US129250211L	US128229956L	100.0	0.0	Directed	50.01
US129816303L	US124061330L	100.0	0.0	Directed	50.01
US131025229L	US124143000L	100.0	0.0	Directed	50.01
US131094181L	US124143000L	100.0	0.0	Directed	50.01
US131112346L	US124143000L	100.0	0.0	Directed	50.01
US131112347L	US124143000L	100.0	0.0	Directed	50.01
US131195321L	US124143000L	100.0	0.0	Directed	50.01
US131812319L	US124143000L	100.0	0.0	Directed	50.01
US132301597L	US124143000L	100.0	0.0	Directed	50.01
US132525167L	US124143000L	100.0	0.0	Directed	50.01
US132601654L	US124143000L	100.0	0.0	Directed	50.01
US133142579L	US128229956L	100.0	0.0	Directed	50.01
US133158861L	US124143000L	100.0	0.0	Directed	50.01
US133284839L	US124143000L	100.0	0.0	Directed	50.01
US133310452L	US124143000L	100.0	0.0	Directed	50.01
US142444259L	US128229956L	100.0	0.0	Directed	50.01
US143295615L	US124143000L	100.0	0.0	Directed	50.01
US147509537L	US128229956L	100.0	0.0	Directed	50.01
US147601419L	US128229956L	100.0	0.0	Directed	50.01
US147687810L	US149146413L	100.0	0.0	Directed	50.01
US149146413L	NIKE	100.0	0.0	Directed	50.01
US149207942L	US128229956L	66.66666666666667	0.0	Directed	50.01
US149207942L	NIKE	33.333333333333336	50.01	Directed	50.01
US149423349L	US124143000L	100.0	0.0	Directed	50.01
US149428509L	US124143000L	100.0	0.0	Directed	50.01
US149435562L	US124143000L	100.0	0.0	Directed	50.01
US149989993L	US128229956L	100.0	0.0	Directed	50.01
US150051453L	US128229956L	100.0	0.0	Directed	50.01
US160987929L	US128299718L	100.0	0.0	Directed	50.01
US161495229L	US128229956L	100.0	0.0	Directed	50.01
US161561877L	NIKE	100.0	100.0	Directed	100.0
US163791753L	US124143000L	100.0	0.0	Directed	50.01
US164286564L	US124143000L	100.0	0.0	Directed	50.01
US165417429L	US128229956L	100.0	0.0	Directed	50.01
US165491853L	US124143000L	100.0	0.0	Directed	50.01
US165671946L	US124143000L	100.0	0.0	Directed	50.01
US169445088L	US124143000L	100.0	0.0	Directed	50.01
US170306472L	US128229956L	100.0	0.0	Directed	50.01
US173966808L	US124143000L	100.0	0.0	Directed	50.01
US179128404L	US124143000L	100.0	0.0	Directed	50.01
US179357598L	US124143000L	100.0	0.0	Directed	50.01
US179612274L	US124143000L	100.0	0.0	Directed	50.01
US181391652L	US124143000L	100.0	0.0	Directed	50.01
US181628826L	US124143000L	100.0	0.0	Directed	50.01
US181730442L	US124143000L	100.0	0.0	Directed	50.01
US183698061L	US124143000L	100.0	0.0	Directed	50.01
US184068711L	US124143000L	100.0	0.0	Directed	50.01
US184314639L	US124143000L	100.0	0.0	Directed	50.01
US186340308L	US124143000L	100.0	0.0	Directed	50.01
US188493198L	NIKE	100.0	0.0	Directed	50.01
US188849916L	US124143000L	100.0	0.0	Directed	50.01
US192673026L	US128229956L	100.0	0.0	Directed	50.01
US192675861L	US124143000L	100.0	0.0	Directed	50.01
US192769944L	US124143000L	100.0	0.0	Directed	50.01
US194756727L	US128229956L	100.0	0.0	Directed	50.01
US197234115L	US124143000L	100.0	0.0	Directed	50.01
US2-42599	NIKE	100.0	100.0	Directed	100.0
US2-42600	NIKE	100.0	100.0	Directed	100.0
US2-95763	NIKE	100.0	0.0	Directed	50.01
US2-95865	NIKE	100.0	0.0	Directed	50.01
US2-95867	NIKE	100.0	0.0	Directed	50.01
US2-95869	NIKE	100.0	0.0	Directed	50.01
US2-95870	NIKE	100.0	0.0	Directed	50.01
US2-95871	NIKE	100.0	0.0	Directed	50.01
US2-95872	NIKE	100.0	100.0	Directed	100.0
US2-95874	NIKE	100.0	0.0	Directed	50.01
US2-95876	NIKE	100.0	0.0	Directed	50.01
US2-95880	NIKE	100.0	0.0	Directed	50.01
US2-95881	NIKE	100.0	0.0	Directed	50.01
US2-95882	NIKE	100.0	0.0	Directed	50.01
US2-95883	NIKE	100.0	0.0	Directed	50.01
US2-95884	NIKE	100.0	0.0	Directed	50.01
US2-95886	NIKE	100.0	100.0	Directed	100.0
US203636184L	US149146413L	100.0	0.0	Directed	50.01
US231998858L	US149146413L	100.0	0.0	Directed	50.01
US241247102L	US128229956L	100.0	0.0	Directed	50.01
US242334122L	US149146413L	100.0	0.0	Directed	50.01
US255480308L	NIKE		0.0	Directed	0.0
US256469351L	NIKE	100.0	0.0	Directed	50.01
US259036688L	US124143000L	100.0	0.0	Directed	50.01
US267391898L	US128229956L	100.0	0.0	Directed	50.01
US268651028L	NIKE	100.0	100.0	Directed	100.0
US289936664L	US128229956L	100.0	0.0	Directed	50.01
USAK-131471	NIKE	100.0	100.0	Directed	100.0
USLEI31852	NIKE	100.0	0.0	Directed	50.01
VN2-95887	NIKE	100.0	0.0	Directed	50.01
ZA199500010507	NIKE	100.0	0.0	Directed	50.01
